item_id,condition,norm_clip_id,source_key,source_name,source_family,benchmark_role,label,release_mode,media_path,source_url
T3::happy_horse::L1-02_L2-02a_0004__scene_011,T3,L1-02_L2-02a_0004__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0004__scene_011.mp4,
T3::happy_horse::L1-02_L2-02a_0004__scene_035,T3,L1-02_L2-02a_0004__scene_035,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0004__scene_035.mp4,
T3::happy_horse::L1-02_L2-02a_0005__scene_008,T3,L1-02_L2-02a_0005__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0005__scene_008.mp4,
T3::happy_horse::L1-02_L2-02a_0005__scene_009,T3,L1-02_L2-02a_0005__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0005__scene_009.mp4,
T3::happy_horse::L1-02_L2-02a_0005__scene_011,T3,L1-02_L2-02a_0005__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0005__scene_011.mp4,
T3::happy_horse::L1-02_L2-02a_0005__scene_013,T3,L1-02_L2-02a_0005__scene_013,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0005__scene_013.mp4,
T3::happy_horse::L1-02_L2-02a_0007__scene_015,T3,L1-02_L2-02a_0007__scene_015,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0007__scene_015.mp4,
T3::happy_horse::L1-02_L2-02a_0010__scene_006,T3,L1-02_L2-02a_0010__scene_006,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0010__scene_006.mp4,
T3::happy_horse::L1-02_L2-02a_0010__scene_008,T3,L1-02_L2-02a_0010__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02a_0010__scene_008.mp4,
T3::happy_horse::L1-02_L2-02b_0003__scene_007,T3,L1-02_L2-02b_0003__scene_007,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02b_0003__scene_007.mp4,
T3::happy_horse::L1-02_L2-02b_0004__scene_016,T3,L1-02_L2-02b_0004__scene_016,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02b_0004__scene_016.mp4,
T3::happy_horse::L1-02_L2-02b_0004__scene_023,T3,L1-02_L2-02b_0004__scene_023,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02b_0004__scene_023.mp4,
T3::happy_horse::L1-02_L2-02b_0012__scene_003,T3,L1-02_L2-02b_0012__scene_003,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02b_0012__scene_003.mp4,
T3::happy_horse::L1-02_L2-02c_0002__scene_002,T3,L1-02_L2-02c_0002__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02c_0002__scene_002.mp4,
T3::happy_horse::L1-02_L2-02c_0003__scene_015,T3,L1-02_L2-02c_0003__scene_015,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02c_0003__scene_015.mp4,
T3::happy_horse::L1-02_L2-02c_0003__scene_020,T3,L1-02_L2-02c_0003__scene_020,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02c_0003__scene_020.mp4,
T3::happy_horse::L1-02_L2-02c_0009__scene_002,T3,L1-02_L2-02c_0009__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02c_0009__scene_002.mp4,
T3::happy_horse::L1-02_L2-02c_0010__scene_007,T3,L1-02_L2-02c_0010__scene_007,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02c_0010__scene_007.mp4,
T3::happy_horse::L1-02_L2-02c_0011__scene_015,T3,L1-02_L2-02c_0011__scene_015,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02c_0011__scene_015.mp4,
T3::happy_horse::L1-02_L2-02c_0012__scene_004,T3,L1-02_L2-02c_0012__scene_004,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02c_0012__scene_004.mp4,
T3::happy_horse::L1-02_L2-02d_0001__scene_003,T3,L1-02_L2-02d_0001__scene_003,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0001__scene_003.mp4,
T3::happy_horse::L1-02_L2-02d_0002__scene_009,T3,L1-02_L2-02d_0002__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0002__scene_009.mp4,
T3::happy_horse::L1-02_L2-02d_0003__scene_003,T3,L1-02_L2-02d_0003__scene_003,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0003__scene_003.mp4,
T3::happy_horse::L1-02_L2-02d_0007__scene_005,T3,L1-02_L2-02d_0007__scene_005,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0007__scene_005.mp4,
T3::happy_horse::L1-02_L2-02d_0007__scene_011,T3,L1-02_L2-02d_0007__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0007__scene_011.mp4,
T3::happy_horse::L1-02_L2-02d_0009__scene_010,T3,L1-02_L2-02d_0009__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0009__scene_010.mp4,
T3::happy_horse::L1-02_L2-02d_0009__scene_013,T3,L1-02_L2-02d_0009__scene_013,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0009__scene_013.mp4,
T3::happy_horse::L1-02_L2-02d_0009__scene_014,T3,L1-02_L2-02d_0009__scene_014,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0009__scene_014.mp4,
T3::happy_horse::L1-02_L2-02d_0009__scene_016,T3,L1-02_L2-02d_0009__scene_016,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0009__scene_016.mp4,
T3::happy_horse::L1-02_L2-02d_0012__scene_018,T3,L1-02_L2-02d_0012__scene_018,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0012__scene_018.mp4,
T3::happy_horse::L1-02_L2-02d_0014__scene_001,T3,L1-02_L2-02d_0014__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-02_L2-02d_0014__scene_001.mp4,
T3::happy_horse::L1-03_L2-03a_0010__scene_006,T3,L1-03_L2-03a_0010__scene_006,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-03_L2-03a_0010__scene_006.mp4,
T3::happy_horse::L1-03_L2-03b_0007__scene_002,T3,L1-03_L2-03b_0007__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-03_L2-03b_0007__scene_002.mp4,
T3::happy_horse::L1-03_L2-03b_0007__scene_079,T3,L1-03_L2-03b_0007__scene_079,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-03_L2-03b_0007__scene_079.mp4,
T3::happy_horse::L1-03_L2-03c_0013__scene_034,T3,L1-03_L2-03c_0013__scene_034,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-03_L2-03c_0013__scene_034.mp4,
T3::happy_horse::L1-03_L2-03d_0001__scene_005,T3,L1-03_L2-03d_0001__scene_005,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-03_L2-03d_0001__scene_005.mp4,
T3::happy_horse::L1-03_L2-03d_0011__scene_011,T3,L1-03_L2-03d_0011__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-03_L2-03d_0011__scene_011.mp4,
T3::happy_horse::L1-03_L2-03d_0014__scene_086,T3,L1-03_L2-03d_0014__scene_086,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-03_L2-03d_0014__scene_086.mp4,
T3::happy_horse::L1-04_L2-04a_0005__scene_005,T3,L1-04_L2-04a_0005__scene_005,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0005__scene_005.mp4,
T3::happy_horse::L1-04_L2-04a_0007__scene_001,T3,L1-04_L2-04a_0007__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0007__scene_001.mp4,
T3::happy_horse::L1-04_L2-04a_0009__scene_002,T3,L1-04_L2-04a_0009__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0009__scene_002.mp4,
T3::happy_horse::L1-04_L2-04a_0009__scene_020,T3,L1-04_L2-04a_0009__scene_020,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0009__scene_020.mp4,
T3::happy_horse::L1-04_L2-04a_0010__scene_003,T3,L1-04_L2-04a_0010__scene_003,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0010__scene_003.mp4,
T3::happy_horse::L1-04_L2-04a_0011__scene_001,T3,L1-04_L2-04a_0011__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0011__scene_001.mp4,
T3::happy_horse::L1-04_L2-04a_0011__scene_008,T3,L1-04_L2-04a_0011__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0011__scene_008.mp4,
T3::happy_horse::L1-04_L2-04a_0011__scene_009,T3,L1-04_L2-04a_0011__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0011__scene_009.mp4,
T3::happy_horse::L1-04_L2-04a_0013__scene_002,T3,L1-04_L2-04a_0013__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04a_0013__scene_002.mp4,
T3::happy_horse::L1-04_L2-04b_0016__scene_002,T3,L1-04_L2-04b_0016__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04b_0016__scene_002.mp4,
T3::happy_horse::L1-04_L2-04b_0016__scene_019,T3,L1-04_L2-04b_0016__scene_019,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04b_0016__scene_019.mp4,
T3::happy_horse::L1-04_L2-04b_0018__scene_013,T3,L1-04_L2-04b_0018__scene_013,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04b_0018__scene_013.mp4,
T3::happy_horse::L1-04_L2-04b_0024__scene_013,T3,L1-04_L2-04b_0024__scene_013,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04b_0024__scene_013.mp4,
T3::happy_horse::L1-04_L2-04c_0001__scene_008,T3,L1-04_L2-04c_0001__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04c_0001__scene_008.mp4,
T3::happy_horse::L1-04_L2-04c_0009__scene_002,T3,L1-04_L2-04c_0009__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04c_0009__scene_002.mp4,
T3::happy_horse::L1-04_L2-04c_0011__scene_008,T3,L1-04_L2-04c_0011__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04c_0011__scene_008.mp4,
T3::happy_horse::L1-04_L2-04d_0001__scene_004,T3,L1-04_L2-04d_0001__scene_004,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04d_0001__scene_004.mp4,
T3::happy_horse::L1-04_L2-04d_0001__scene_005,T3,L1-04_L2-04d_0001__scene_005,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04d_0001__scene_005.mp4,
T3::happy_horse::L1-04_L2-04d_0010__scene_011,T3,L1-04_L2-04d_0010__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04d_0010__scene_011.mp4,
T3::happy_horse::L1-04_L2-04d_0010__scene_012,T3,L1-04_L2-04d_0010__scene_012,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04d_0010__scene_012.mp4,
T3::happy_horse::L1-04_L2-04d_0010__scene_016,T3,L1-04_L2-04d_0010__scene_016,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04d_0010__scene_016.mp4,
T3::happy_horse::L1-04_L2-04d_0011__scene_026,T3,L1-04_L2-04d_0011__scene_026,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04d_0011__scene_026.mp4,
T3::happy_horse::L1-04_L2-04d_0014__scene_014,T3,L1-04_L2-04d_0014__scene_014,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04d_0014__scene_014.mp4,
T3::happy_horse::L1-04_L2-04d_0014__scene_053,T3,L1-04_L2-04d_0014__scene_053,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-04_L2-04d_0014__scene_053.mp4,
T3::happy_horse::L1-05_L2-05a_0013__scene_010,T3,L1-05_L2-05a_0013__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05a_0013__scene_010.mp4,
T3::happy_horse::L1-05_L2-05a_0014__scene_008,T3,L1-05_L2-05a_0014__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05a_0014__scene_008.mp4,
T3::happy_horse::L1-05_L2-05a_0016__scene_016,T3,L1-05_L2-05a_0016__scene_016,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05a_0016__scene_016.mp4,
T3::happy_horse::L1-05_L2-05a_0016__scene_031,T3,L1-05_L2-05a_0016__scene_031,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05a_0016__scene_031.mp4,
T3::happy_horse::L1-05_L2-05a_0019__scene_010,T3,L1-05_L2-05a_0019__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05a_0019__scene_010.mp4,
T3::happy_horse::L1-05_L2-05a_0020__scene_013,T3,L1-05_L2-05a_0020__scene_013,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05a_0020__scene_013.mp4,
T3::happy_horse::L1-05_L2-05b_0011__scene_014,T3,L1-05_L2-05b_0011__scene_014,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05b_0011__scene_014.mp4,
T3::happy_horse::L1-05_L2-05c_0013__scene_023,T3,L1-05_L2-05c_0013__scene_023,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05c_0013__scene_023.mp4,
T3::happy_horse::L1-05_L2-05d_0014__scene_008,T3,L1-05_L2-05d_0014__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05d_0014__scene_008.mp4,
T3::happy_horse::L1-05_L2-05d_0014__scene_009,T3,L1-05_L2-05d_0014__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05d_0014__scene_009.mp4,
T3::happy_horse::L1-05_L2-05e_0015__scene_005,T3,L1-05_L2-05e_0015__scene_005,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05e_0015__scene_005.mp4,
T3::happy_horse::L1-05_L2-05e_0016__scene_012,T3,L1-05_L2-05e_0016__scene_012,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05e_0016__scene_012.mp4,
T3::happy_horse::L1-05_L2-05e_0026__scene_001,T3,L1-05_L2-05e_0026__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-05_L2-05e_0026__scene_001.mp4,
T3::happy_horse::L1-06_L2-06a_0006__scene_009,T3,L1-06_L2-06a_0006__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06a_0006__scene_009.mp4,
T3::happy_horse::L1-06_L2-06a_0006__scene_010,T3,L1-06_L2-06a_0006__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06a_0006__scene_010.mp4,
T3::happy_horse::L1-06_L2-06a_0008__scene_001,T3,L1-06_L2-06a_0008__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06a_0008__scene_001.mp4,
T3::happy_horse::L1-06_L2-06c_0003__scene_003,T3,L1-06_L2-06c_0003__scene_003,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06c_0003__scene_003.mp4,
T3::happy_horse::L1-06_L2-06c_0006__scene_007,T3,L1-06_L2-06c_0006__scene_007,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06c_0006__scene_007.mp4,
T3::happy_horse::L1-06_L2-06c_0008__scene_024,T3,L1-06_L2-06c_0008__scene_024,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06c_0008__scene_024.mp4,
T3::happy_horse::L1-06_L2-06c_0010__scene_008,T3,L1-06_L2-06c_0010__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06c_0010__scene_008.mp4,
T3::happy_horse::L1-06_L2-06c_0012__scene_001,T3,L1-06_L2-06c_0012__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06c_0012__scene_001.mp4,
T3::happy_horse::L1-06_L2-06d_0007__scene_007,T3,L1-06_L2-06d_0007__scene_007,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06d_0007__scene_007.mp4,
T3::happy_horse::L1-06_L2-06d_0009__scene_002,T3,L1-06_L2-06d_0009__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-06_L2-06d_0009__scene_002.mp4,
T3::happy_horse::L1-07_L2-07a_0013__scene_022,T3,L1-07_L2-07a_0013__scene_022,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07a_0013__scene_022.mp4,
T3::happy_horse::L1-07_L2-07b_0001__scene_006,T3,L1-07_L2-07b_0001__scene_006,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07b_0001__scene_006.mp4,
T3::happy_horse::L1-07_L2-07b_0005__scene_009,T3,L1-07_L2-07b_0005__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07b_0005__scene_009.mp4,
T3::happy_horse::L1-07_L2-07b_0009__scene_010,T3,L1-07_L2-07b_0009__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07b_0009__scene_010.mp4,
T3::happy_horse::L1-07_L2-07b_0009__scene_013,T3,L1-07_L2-07b_0009__scene_013,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07b_0009__scene_013.mp4,
T3::happy_horse::L1-07_L2-07b_0011__scene_003,T3,L1-07_L2-07b_0011__scene_003,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07b_0011__scene_003.mp4,
T3::happy_horse::L1-07_L2-07b_0011__scene_016,T3,L1-07_L2-07b_0011__scene_016,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07b_0011__scene_016.mp4,
T3::happy_horse::L1-07_L2-07b_0014__scene_004,T3,L1-07_L2-07b_0014__scene_004,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07b_0014__scene_004.mp4,
T3::happy_horse::L1-07_L2-07c_0003__scene_003,T3,L1-07_L2-07c_0003__scene_003,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07c_0003__scene_003.mp4,
T3::happy_horse::L1-07_L2-07c_0008__scene_002,T3,L1-07_L2-07c_0008__scene_002,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07c_0008__scene_002.mp4,
T3::happy_horse::L1-07_L2-07c_0008__scene_007,T3,L1-07_L2-07c_0008__scene_007,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07c_0008__scene_007.mp4,
T3::happy_horse::L1-07_L2-07c_0012__scene_006,T3,L1-07_L2-07c_0012__scene_006,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07c_0012__scene_006.mp4,
T3::happy_horse::L1-07_L2-07c_0015__scene_008,T3,L1-07_L2-07c_0015__scene_008,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07c_0015__scene_008.mp4,
T3::happy_horse::L1-07_L2-07c_0015__scene_011,T3,L1-07_L2-07c_0015__scene_011,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07c_0015__scene_011.mp4,
T3::happy_horse::L1-07_L2-07d_0006__scene_010,T3,L1-07_L2-07d_0006__scene_010,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07d_0006__scene_010.mp4,
T3::happy_horse::L1-07_L2-07d_0008__scene_003,T3,L1-07_L2-07d_0008__scene_003,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07d_0008__scene_003.mp4,
T3::happy_horse::L1-07_L2-07d_0010__scene_005,T3,L1-07_L2-07d_0010__scene_005,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07d_0010__scene_005.mp4,
T3::happy_horse::L1-07_L2-07d_0013__scene_009,T3,L1-07_L2-07d_0013__scene_009,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-07_L2-07d_0013__scene_009.mp4,
T3::happy_horse::L1-08_L2-08a_0003__scene_112,T3,L1-08_L2-08a_0003__scene_112,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08a_0003__scene_112.mp4,
T3::happy_horse::L1-08_L2-08a_0003__scene_114,T3,L1-08_L2-08a_0003__scene_114,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08a_0003__scene_114.mp4,
T3::happy_horse::L1-08_L2-08b_0001__scene_015,T3,L1-08_L2-08b_0001__scene_015,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08b_0001__scene_015.mp4,
T3::happy_horse::L1-08_L2-08b_0010__scene_006,T3,L1-08_L2-08b_0010__scene_006,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08b_0010__scene_006.mp4,
T3::happy_horse::L1-08_L2-08c_0013__scene_001,T3,L1-08_L2-08c_0013__scene_001,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08c_0013__scene_001.mp4,
T3::happy_horse::L1-08_L2-08d_0001__scene_049,T3,L1-08_L2-08d_0001__scene_049,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08d_0001__scene_049.mp4,
T3::happy_horse::L1-08_L2-08d_0005__scene_217,T3,L1-08_L2-08d_0005__scene_217,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08d_0005__scene_217.mp4,
T3::happy_horse::L1-08_L2-08d_0015__scene_039,T3,L1-08_L2-08d_0015__scene_039,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08d_0015__scene_039.mp4,
T3::happy_horse::L1-08_L2-08d_0015__scene_052,T3,L1-08_L2-08d_0015__scene_052,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08d_0015__scene_052.mp4,
T3::happy_horse::L1-08_L2-08d_0015__scene_162,T3,L1-08_L2-08d_0015__scene_162,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08d_0015__scene_162.mp4,
T3::happy_horse::L1-08_L2-08d_0015__scene_221,T3,L1-08_L2-08d_0015__scene_221,happy_horse,HappyHorse,closed_source,RA-Bench,generated,media,media/lastmile/T3/happy_horse/L1-08_L2-08d_0015__scene_221.mp4,
