item_id,norm_clip_id,source_key,source_name,source_family,generated_media_path,paired_real_release_mode,paired_real_media_path,paired_real_source_url,stage1_assigned_reviewers,stage1_real_judgments,stage2_assigned_reviewers,stage2_real_judgments,all_five_judged_real
runway::L1-07_L2-07d_0013__scene_004,L1-07_L2-07d_0013__scene_004,runway,Runway,closed_source,media/main/generated/runway/L1-07_L2-07d_0013__scene_004.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0013__scene_004.mp4,https://www.dvidshub.net/video/746060,3,3,2,2,True
runway::L1-08_L2-08a_0002__scene_086,L1-08_L2-08a_0002__scene_086,runway,Runway,closed_source,media/main/generated/runway/L1-08_L2-08a_0002__scene_086.mp4,url_only,,https://www.youtube.com/watch?v=hS1YqcewH0c,3,3,2,2,True
runway::L1-08_L2-08a_0003__scene_018,L1-08_L2-08a_0003__scene_018,runway,Runway,closed_source,media/main/generated/runway/L1-08_L2-08a_0003__scene_018.mp4,url_only,,https://www.youtube.com/watch?v=auXCQ9-721o,3,3,2,2,True
runway::L1-08_L2-08c_0001__scene_031,L1-08_L2-08c_0001__scene_031,runway,Runway,closed_source,media/main/generated/runway/L1-08_L2-08c_0001__scene_031.mp4,url_only,,"https://commons.wikimedia.org/wiki/File:Data_Center_Tour_&_Technical_Deep_Dive_into_the_Power,_Data_and_Cooling_Infrastructure!.webm",3,3,2,2,True
runway::L1-08_L2-08d_0001__scene_018,L1-08_L2-08d_0001__scene_018,runway,Runway,closed_source,media/main/generated/runway/L1-08_L2-08d_0001__scene_018.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
runway::L1-08_L2-08d_0015__scene_044,L1-08_L2-08d_0015__scene_044,runway,Runway,closed_source,media/main/generated/runway/L1-08_L2-08d_0015__scene_044.mp4,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE,3,3,2,2,True
runway::L1-08_L2-08d_0015__scene_064,L1-08_L2-08d_0015__scene_064,runway,Runway,closed_source,media/main/generated/runway/L1-08_L2-08d_0015__scene_064.mp4,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE,3,3,2,2,True
runway::L1-08_L2-08d_0015__scene_159,L1-08_L2-08d_0015__scene_159,runway,Runway,closed_source,media/main/generated/runway/L1-08_L2-08d_0015__scene_159.mp4,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE,3,3,2,2,True
runway::L1-08_L2-08d_0015__scene_242,L1-08_L2-08d_0015__scene_242,runway,Runway,closed_source,media/main/generated/runway/L1-08_L2-08d_0015__scene_242.mp4,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE,3,3,2,2,True
runway::L1-09_L2-09a_0011__scene_002,L1-09_L2-09a_0011__scene_002,runway,Runway,closed_source,media/main/generated/runway/L1-09_L2-09a_0011__scene_002.mp4,media,media/main/real/L1-09/L1-09_L2-09a_0011__scene_002.mp4,https://www.dvidshub.net/video/952863/minuteman-iii-test-launch-showcases-readiness-us-nuclear-forces-safe-effective-deterrent-narrated,3,3,2,2,True
runway::L1-09_L2-09d_0005__scene_007,L1-09_L2-09d_0005__scene_007,runway,Runway,closed_source,media/main/generated/runway/L1-09_L2-09d_0005__scene_007.mp4,media,media/main/real/L1-09/L1-09_L2-09d_0005__scene_007.mp4,https://oceanexplorer.noaa.gov/expedition-feature/okeanos-seascape-alaska-ex2304-features-summary/,3,3,2,2,True
seedance2::L1-01_L2-01a_0006__scene_003,L1-01_L2-01a_0006__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01a_0006__scene_003.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0006__scene_003.mp4,https://www.dvidshub.net/video/901663/jbsa-fort-sam-houston-tornado-b-roll,3,3,2,2,True
seedance2::L1-01_L2-01a_0010__scene_045,L1-01_L2-01a_0010__scene_045,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01a_0010__scene_045.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0010__scene_045.mp4,https://www.dvidshub.net/video/766610/hurlburt-field-hurricane-sally-damage-assessment,3,3,2,2,True
seedance2::L1-01_L2-01a_0010__scene_047,L1-01_L2-01a_0010__scene_047,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01a_0010__scene_047.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0010__scene_047.mp4,https://www.dvidshub.net/video/766610/hurlburt-field-hurricane-sally-damage-assessment,3,3,2,2,True
seedance2::L1-01_L2-01a_0012__scene_003,L1-01_L2-01a_0012__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01a_0012__scene_003.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0012__scene_003.mp4,https://www.dvidshub.net/video/625765/hurricane-florence-damage-mcb-camp-lejeune,3,3,2,2,True
seedance2::L1-01_L2-01a_0012__scene_009,L1-01_L2-01a_0012__scene_009,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01a_0012__scene_009.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0012__scene_009.mp4,https://www.dvidshub.net/video/625765/hurricane-florence-damage-mcb-camp-lejeune,3,3,2,2,True
seedance2::L1-01_L2-01b_0005__scene_004,L1-01_L2-01b_0005__scene_004,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0005__scene_004.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0005__scene_004.mp4,https://www.dvidshub.net/video/951064/palisades-fire-b-roll,3,3,2,2,True
seedance2::L1-01_L2-01b_0005__scene_014,L1-01_L2-01b_0005__scene_014,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0005__scene_014.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0005__scene_014.mp4,https://www.dvidshub.net/video/951064/palisades-fire-b-roll,3,3,2,2,True
seedance2::L1-01_L2-01b_0005__scene_016,L1-01_L2-01b_0005__scene_016,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0005__scene_016.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0005__scene_016.mp4,https://www.dvidshub.net/video/951064/palisades-fire-b-roll,3,3,2,2,True
seedance2::L1-01_L2-01b_0007__scene_002,L1-01_L2-01b_0007__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0007__scene_002.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0007__scene_002.mp4,https://www.dvidshub.net/video/949356/inside-cockpit-california-national-guards-maffs-6-c-130j-supporting-firefighting-efforts-against-palisades-fire,3,3,2,2,True
seedance2::L1-01_L2-01b_0009__scene_016,L1-01_L2-01b_0009__scene_016,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0009__scene_016.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0009__scene_016.mp4,https://www.dvidshub.net/video/902990/b-roll-hawaii-army-national-guard-provides-aerial-fire-suppression-mililani-wildfire,3,3,2,2,True
seedance2::L1-01_L2-01b_0010__scene_015,L1-01_L2-01b_0010__scene_015,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0010__scene_015.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0010__scene_015.mp4,https://www.dvidshub.net/video/977626/wildfire-and-rain,3,3,2,2,True
seedance2::L1-01_L2-01b_0010__scene_016,L1-01_L2-01b_0010__scene_016,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0010__scene_016.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0010__scene_016.mp4,https://www.dvidshub.net/video/977626/wildfire-and-rain,3,3,2,2,True
seedance2::L1-01_L2-01b_0012__scene_002,L1-01_L2-01b_0012__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0012__scene_002.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0012__scene_002.mp4,https://www.dvidshub.net/video/893990/b-roll-cjtf-50-command-visits-wildfire-devastation,3,3,2,2,True
seedance2::L1-01_L2-01b_0012__scene_008,L1-01_L2-01b_0012__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0012__scene_008.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0012__scene_008.mp4,https://www.dvidshub.net/video/893990/b-roll-cjtf-50-command-visits-wildfire-devastation,3,3,2,2,True
seedance2::L1-01_L2-01b_0014__scene_009,L1-01_L2-01b_0014__scene_009,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01b_0014__scene_009.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0014__scene_009.mp4,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,3,3,2,2,True
seedance2::L1-01_L2-01d_0008__scene_013,L1-01_L2-01d_0008__scene_013,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01d_0008__scene_013.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0008__scene_013.mp4,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,3,3,2,2,True
seedance2::L1-01_L2-01d_0009__scene_008,L1-01_L2-01d_0009__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01d_0009__scene_008.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0009__scene_008.mp4,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,3,3,2,2,True
seedance2::L1-01_L2-01d_0016__scene_008,L1-01_L2-01d_0016__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-01_L2-01d_0016__scene_008.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0016__scene_008.mp4,https://www.dvidshub.net/video/506476/camp-pendleton-flood-areas,3,3,2,2,True
seedance2::L1-02_L2-02a_0001__scene_011,L1-02_L2-02a_0001__scene_011,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0001__scene_011.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0001__scene_011.mp4,https://www.dvidshub.net/video/622459/revitalizing-commerce-mosul,3,3,2,2,True
seedance2::L1-02_L2-02a_0004__scene_014,L1-02_L2-02a_0004__scene_014,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0004__scene_014.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0004__scene_014.mp4,https://www.dvidshub.net/video/32368/insurgents-haifa-street,3,3,2,2,True
seedance2::L1-02_L2-02a_0004__scene_015,L1-02_L2-02a_0004__scene_015,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0004__scene_015.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0004__scene_015.mp4,https://www.dvidshub.net/video/32368/insurgents-haifa-street,3,3,2,2,True
seedance2::L1-02_L2-02a_0004__scene_022,L1-02_L2-02a_0004__scene_022,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0004__scene_022.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0004__scene_022.mp4,https://www.dvidshub.net/video/32368/insurgents-haifa-street,3,3,2,2,True
seedance2::L1-02_L2-02a_0004__scene_045,L1-02_L2-02a_0004__scene_045,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0004__scene_045.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0004__scene_045.mp4,https://www.dvidshub.net/video/32368/insurgents-haifa-street,3,3,2,2,True
seedance2::L1-02_L2-02a_0004__scene_055,L1-02_L2-02a_0004__scene_055,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0004__scene_055.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0004__scene_055.mp4,https://www.dvidshub.net/video/32368/insurgents-haifa-street,3,3,2,2,True
seedance2::L1-02_L2-02a_0005__scene_005,L1-02_L2-02a_0005__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0005__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0005__scene_005.mp4,https://www.dvidshub.net/video/27956/controlling-haifa-area-operation,3,3,2,2,True
seedance2::L1-02_L2-02a_0007__scene_013,L1-02_L2-02a_0007__scene_013,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0007__scene_013.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0007__scene_013.mp4,https://www.dvidshub.net/video/14107/stryker-brigade-mosul,3,3,2,2,True
seedance2::L1-02_L2-02a_0007__scene_026,L1-02_L2-02a_0007__scene_026,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0007__scene_026.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0007__scene_026.mp4,https://www.dvidshub.net/video/14107/stryker-brigade-mosul,3,3,2,2,True
seedance2::L1-02_L2-02a_0008__scene_002,L1-02_L2-02a_0008__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0008__scene_002.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0008__scene_002.mp4,https://www.dvidshub.net/video/13579/marines-patrol-fallujah-with-iraqi-army,3,3,2,2,True
seedance2::L1-02_L2-02a_0008__scene_003,L1-02_L2-02a_0008__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0008__scene_003.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0008__scene_003.mp4,https://www.dvidshub.net/video/13579/marines-patrol-fallujah-with-iraqi-army,3,3,2,2,True
seedance2::L1-02_L2-02a_0008__scene_005,L1-02_L2-02a_0008__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0008__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0008__scene_005.mp4,https://www.dvidshub.net/video/13579/marines-patrol-fallujah-with-iraqi-army,3,3,2,2,True
seedance2::L1-02_L2-02a_0010__scene_004,L1-02_L2-02a_0010__scene_004,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0010__scene_004.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0010__scene_004.mp4,https://www.dvidshub.net/video/1459/infantry-goes-into-fallujah,3,3,2,2,True
seedance2::L1-02_L2-02a_0011__scene_021,L1-02_L2-02a_0011__scene_021,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0011__scene_021.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0011__scene_021.mp4,https://www.dvidshub.net/video/1292/3-1-marines-fallujah,3,3,2,2,True
seedance2::L1-02_L2-02a_0011__scene_045,L1-02_L2-02a_0011__scene_045,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0011__scene_045.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0011__scene_045.mp4,https://www.dvidshub.net/video/1292/3-1-marines-fallujah,3,3,2,2,True
seedance2::L1-02_L2-02a_0012__scene_004,L1-02_L2-02a_0012__scene_004,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0012__scene_004.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0012__scene_004.mp4,https://www.dvidshub.net/video/301796/operation-phantom-fury-combat-footage-fallujah-marine-house-searches,3,3,2,2,True
seedance2::L1-02_L2-02a_0012__scene_013,L1-02_L2-02a_0012__scene_013,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0012__scene_013.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0012__scene_013.mp4,https://www.dvidshub.net/video/301796/operation-phantom-fury-combat-footage-fallujah-marine-house-searches,3,3,2,2,True
seedance2::L1-02_L2-02a_0013__scene_002,L1-02_L2-02a_0013__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0013__scene_002.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0013__scene_002.mp4,https://www.dvidshub.net/video/301797/operation-phantom-fury-combat-footage-fallujah-rooftop-fighting-breaching-night-fighting,3,3,2,2,True
seedance2::L1-02_L2-02a_0013__scene_009,L1-02_L2-02a_0013__scene_009,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0013__scene_009.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0013__scene_009.mp4,https://www.dvidshub.net/video/301797/operation-phantom-fury-combat-footage-fallujah-rooftop-fighting-breaching-night-fighting,3,3,2,2,True
seedance2::L1-02_L2-02a_0014__scene_005,L1-02_L2-02a_0014__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02a_0014__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0014__scene_005.mp4,https://www.dvidshub.net/video/301800/operation-phantom-fury-combat-footage-marines-and-tanks-fallujah,3,3,2,2,True
seedance2::L1-02_L2-02b_0008__scene_016,L1-02_L2-02b_0008__scene_016,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02b_0008__scene_016.mp4,media,media/main/real/L1-02/L1-02_L2-02b_0008__scene_016.mp4,https://www.dvidshub.net/video/858956/aim-9x-sidewinder-live-fire-missile-exercise-b-roll,3,3,2,2,True
seedance2::L1-02_L2-02c_0002__scene_004,L1-02_L2-02c_0002__scene_004,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02c_0002__scene_004.mp4,media,media/main/real/L1-02/L1-02_L2-02c_0002__scene_004.mp4,https://www.dvidshub.net/video/991049/b-roll-operation-christmas-drop-2025s-elephant-walk,3,3,2,2,True
seedance2::L1-02_L2-02c_0003__scene_003,L1-02_L2-02c_0003__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02c_0003__scene_003.mp4,media,media/main/real/L1-02/L1-02_L2-02c_0003__scene_003.mp4,https://www.dvidshub.net/video/985972/1st-maw-holds-elephant-walk-mcas-futenma,3,3,2,2,True
seedance2::L1-02_L2-02c_0012__scene_006,L1-02_L2-02c_0012__scene_006,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02c_0012__scene_006.mp4,media,media/main/real/L1-02/L1-02_L2-02c_0012__scene_006.mp4,https://www.dvidshub.net/video/931424/multinational-ships-sail-formation-during-rimpac-2024-4k,3,3,2,2,True
seedance2::L1-02_L2-02d_0001__scene_001,L1-02_L2-02d_0001__scene_001,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0001__scene_001.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0001__scene_001.mp4,https://www.dvidshub.net/video/998309/b-roll-task-force-ashland-conducts-counter-landing-defense-during-exercise-cobra-gold-2026,3,3,2,2,True
seedance2::L1-02_L2-02d_0001__scene_013,L1-02_L2-02d_0001__scene_013,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0001__scene_013.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0001__scene_013.mp4,https://www.dvidshub.net/video/998309/b-roll-task-force-ashland-conducts-counter-landing-defense-during-exercise-cobra-gold-2026,3,3,2,2,True
seedance2::L1-02_L2-02d_0002__scene_010,L1-02_L2-02d_0002__scene_010,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0002__scene_010.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0002__scene_010.mp4,https://www.dvidshub.net/video/997776/b-roll-spanish-air-force-nh90-helicopter-during-touch-and-go-training-during-exercise-sentry-south-26-2,3,3,2,2,True
seedance2::L1-02_L2-02d_0003__scene_005,L1-02_L2-02d_0003__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0003__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0003__scene_005.mp4,https://www.dvidshub.net/video/998318/core26-us-marines-conduct-cold-weather-training-during-arctic-exercise-b-roll,3,3,2,2,True
seedance2::L1-02_L2-02d_0008__scene_011,L1-02_L2-02d_0008__scene_011,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0008__scene_011.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0008__scene_011.mp4,https://www.dvidshub.net/video/965885/us-soldiers-rehearse-saber-guardian-25,3,3,2,2,True
seedance2::L1-02_L2-02d_0008__scene_014,L1-02_L2-02d_0008__scene_014,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0008__scene_014.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0008__scene_014.mp4,https://www.dvidshub.net/video/965885/us-soldiers-rehearse-saber-guardian-25,3,3,2,2,True
seedance2::L1-02_L2-02d_0008__scene_019,L1-02_L2-02d_0008__scene_019,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0008__scene_019.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0008__scene_019.mp4,https://www.dvidshub.net/video/965885/us-soldiers-rehearse-saber-guardian-25,3,3,2,2,True
seedance2::L1-02_L2-02d_0008__scene_022,L1-02_L2-02d_0008__scene_022,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0008__scene_022.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0008__scene_022.mp4,https://www.dvidshub.net/video/965885/us-soldiers-rehearse-saber-guardian-25,3,3,2,2,True
seedance2::L1-02_L2-02d_0009__scene_014,L1-02_L2-02d_0009__scene_014,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0009__scene_014.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0009__scene_014.mp4,https://www.dvidshub.net/video/966247/immediate-response-25-live-fire-exercise,3,3,2,2,True
seedance2::L1-02_L2-02d_0009__scene_016,L1-02_L2-02d_0009__scene_016,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0009__scene_016.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0009__scene_016.mp4,https://www.dvidshub.net/video/966247/immediate-response-25-live-fire-exercise,3,3,2,2,True
seedance2::L1-02_L2-02d_0012__scene_003,L1-02_L2-02d_0012__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0012__scene_003.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0012__scene_003.mp4,https://www.dvidshub.net/video/963299/swift-response-25-sky-soldiers-conduct-blank-fire-exercise,3,3,2,2,True
seedance2::L1-02_L2-02d_0012__scene_005,L1-02_L2-02d_0012__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-02_L2-02d_0012__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0012__scene_005.mp4,https://www.dvidshub.net/video/963299/swift-response-25-sky-soldiers-conduct-blank-fire-exercise,3,3,2,2,True
